,Unnamed: 0,tweet_text,ocr_text,tweet_id,claim_binary,claim_three,claim_vis,topic
12,2008-09-28 02:10:23.337127938,"Chinese authorities are in emergency crisis mode as the latest coronavirus has left more than 100 dead and over 4,500 people infected with the numbers expected to rise daily. Order your copy today and find out more about coronaviruses and how ...Buy Now.
https://t.co/ycQuNTTlnj https://t.co/q8pKxkH3AU","2020
CORONAVIRUS
HOW TO PROTECT YOURSELF
Brandon Romero
",1222567823337127938,1,2,1,covid
13,2008-09-30 10:15:35.949078528,Coronavirus: Chinese and Asian people victimized by racism in France – I'm not Virus https://t.co/F4FlXOwwOD https://t.co/0hrP3aWgXZ,,1222769735949078528,1,2,2,covid
14,2008-09-27 17:44:36.285267968,President Xi orders military to contribute to winning battle against #coronavirus epidemic https://t.co/GCI5PRhEh2 https://t.co/XeBiMF4T6l,,1222537476285267968,1,2,2,covid
15,2008-09-26 03:16:26.843082752,"UAE announces first case of new coronavirus - The UAE's Ministry of Health and Prevention, MoHAP, has announced the first case of new coronavirus in the UAE for members of a family arriving from the Chinese city of Wuhan. In its statement issued on… https://t.co/gRIEulkyG0 https://t.co/amNLS82KHM",,1222398986843082752,1,2,1,covid
16,2008-10-01 07:13:08.567003136,Coronavirus: DED warns pharmacies against hiking prices of face masks https://t.co/ZBvkOKiuex https://t.co/GOiAsDGP75,"WARNING
M 8210
certain particles
reut in eickness
For proper use, see
or or box or call 3M
0-247-3941. NIOSH
N95
against certain particies.
heips protect
Зи 8270
Misuse may result in sickness
supervisor or box or call 3M
or death. For proper use, see
This respirator helps protect
1-800-247-3941. NIOSH
CM0007
LOF R17271
AWARNING
ARNING
3M 8210
IC-84A 0007
T R17271
tin particles
sicieness
Fapoper use, see
box or cel 3M
B3C-841 NIOSH
N95
TC-8AU
LOTE R17271
wING
N95
M 8210
",1222845188567003136,1,2,2,covid
17,2009-01-18 05:50:40.015908864,"Help us combat cyber crime by making sure your devices have the latest software updates.

These updates will help keep your computers more secure.

Information can easily be found about how to install these updates by visiting @actionfrauduk's page: https://t.co/gacC57now1. https://t.co/k7tDGGrb39","#SoftwareUpdates
actionfraud.police.uk/cybercrime
Software updates
keep the cyber
criminals out
H.
UPDATE
Cyber criminals use weaknesses in software to attack your
devices and steal your identity. Software and app updates
are designed to fix these weaknesses and installing them
ESSEX ActionFraud
POLICE
as soon as possible will keep your devices secure.
National Fraud & Cyber Crime Reporting Centre
Protecting and serving Essex
wactionfraud.police.uk
",1232257840015908864,1,1,2,tech
18,2008-09-28 02:02:48.968159232,Coronavirus misinformation online spreads fear in China and U.S. https://t.co/oXDu0Z6PD6 https://t.co/G2l1PfvOMy,"CORONAVIRUS
IN THE U.S.
SOURCE: CDC
5 confirmed cases
WA
IL
73 pending cases
СА
26 states have
patients under
investigation
C AZ
",1222567368968159232,1,2,2,covid
19,2008-10-01 23:08:50.880892932,"7,000 people held on cruise ship in Italy as Wuhan coronavirus fears spread https://t.co/atEykcyKnk https://t.co/9yfMiQvHgw","Costa Smeralda
GENOVA
",1222902530880892932,1,2,2,covid
20,2008-09-30 10:49:12.318664704,"China's #coronavirus death toll hits 170, as countries step up evacuation plans https://t.co/iGkkRczopV https://t.co/p6QioiJkZe",,1222771752318664704,1,2,1,covid
21,2008-09-29 19:56:38.354604033,Chinese Football Association postpones 2020 season due to coronavirus. | via AFP https://t.co/O8MmZHcS6S,"NEWS
UPDATE
PHILIPPINE
STAR
",1222718198354604033,1,2,1,covid
22,2008-10-01 04:08:13.903220737,RT @Thabiso_Dlamini: The facts about the Coronavirus. https://t.co/Q2vzwSVFOT,"1 Virus enters
through the
nose and
mouth
CORONAVIRUS:
THE FACTS
A SYMPTOMS
2 It then finds
a'host cell'
in the
respiratory
system
Runny
nose
Cough
Sore
O
High
temperature
throat
3 The host
cell then
bursts and
infects
other cells
nearby
CHINA
South China Seafood
Wholesale Market, Wuhan
INDIA
1000 km
O HOW IT SPREADS
Novel coronavirus first spread to humans from an animal – thought to be a
snake - at the South China Seafood Wholesale Market.
The virus is transmitted between humans in droplets from coughing and
sneezing and touching or shaking hands.
E HOW IT CAN KILL
Most victims of the virus die from complications including pneumonia and
swelling in the lungs.
The virus also causes swelling in the respiratory system, which can make it
hard for the lungs to pass oxygen into the bloodstream – leading to organ
failure and death.
Severe pneumonia can kill people by causing them to 'drown' in the fluid
flooding their lungs.
",1222834093903220737,1,2,2,covid
23,2009-08-21 15:00:37.350383621,GoPro lays off 200 employees as coronavirus pandemic impacts sales https://t.co/qg2J4mr4Bn #tech #technews https://t.co/437UQc9u5o,,1250866837350383621,1,1,1,tech
24,2008-10-01 10:37:33.425041408,Oil prices fell on Thursday on concerns over the potential economic impact of the #coronavirus that continues to spread worldwide. [Credit: Getty Images] @Reuters https://t.co/LjU1rhDdcS,,1222857453425041408,1,2,1,covid
25,2002-10-21 20:52:22.475841537,"Without dramatic reductions in greenhouse-gas emissions, most of Earth’s land-based ecosystems—from forests &amp; grasslands to deserts &amp; tundra—are at high risk of “major transformation” due to #climatechange, according to new study from an intl research team https://t.co/GP1jDQH1KS https://t.co/Q9m7ilpFXe","Region
AUSTRALIA
BERINGIA
• CHINA
EUROPE
50 -
INDO-PACIFICIOCEANIA
JAPAN
• MIDDLE EAST
• NEOTROPICS
• NEW ZEALAND
• NORTH AFRICA
NORTH AMERICA
-50 -
• NORTHERN EURASIA
SOUTH AFRICA
• SOUTHERN SOUTH AMERICA
-100
100
200
• SUBTROPICAL SOUTH AMERICA
Longitude
TROPICAL AFRICA
Latitude
",1035233542475841537,1,1,1,climate
26,2008-09-27 10:56:25.987416064,"(Variety) China Suspends Film Shoots Across the Country as Coronavirus Epidemic Worsens 
https://t.co/ZkhKTBYWM7 https://t.co/awLxRosLbf",,1222512985987416064,1,2,1,covid
27,2007-04-09 21:59:04.155340800,"The Malaysian Ministry of Education has introduced E-Skrol, an application built on the NEM blockchain to deal with the issue of certificate fraud through the use of blockchain technology.

https://t.co/WAKCZRAJg3 https://t.co/Ud7PpiJ1wj","nem
Malaysian Ministry of Education fights
fake degrees with blockchain tech
CRYPTO DIGEST
crypto-digest.com
",1176155944155340800,1,2,2,tech
28,2008-09-29 23:47:29.590771712,"Coronavirus outbreak: Dead toll in China rises to 170; over 1,000 new cases reported

visit https://t.co/QeX5vke1Hs to read more https://t.co/0u1zKnRlRd",,1222732049590771712,1,2,2,covid
29,2008-10-01 03:18:39.927848961,"Business Insider - An emergency UK flight out of Wuhan has been canceled, leaving 200 Britons and their families stranded in quarantine https://t.co/NyJ7QHuMkN https://t.co/YBMVRCpW4s",,1222831119927848961,1,2,1,covid
30,2002-10-20 20:06:31.306833920,"The Missoulian Ignoring climate change puts the public at risk The Missoulian As Interior Secretary Ryan Zinke toured California's largest wildfire on record, he proclaimed that fires have “nothing to do with climate change.” A few days later, Zinke… https://t.co/WXcOwloBNg https://t.co/LEfotvzkBo",,1035144391306833920,1,2,1,climate
31,2006-01-06 07:14:43.153285120,"Cyber crime incidents are widely under-reported, study finds https://t.co/Me109JWWn5 https://t.co/kgrGNgrZ1U","48%
frare ding> -spar:/
System HACKED
r oped < [If]ret:log.origir set (278,56,34,#)}F+frre dng
il tth9 method}
",1136531683153285120,1,1,2,tech
32,2008-09-30 06:34:32.972566528,China halts domestic soccer to contain coronavirus spread https://t.co/eBoH3DT8dh https://t.co/3sOa2bub1R,,1222756472972566528,1,2,1,covid
33,2005-10-24 03:03:25.106036737,Markets Update: Bitcoin Cash Jumps Ahead as Crypto Prices See Fresh Gains https://t.co/3iCvJMIRUs https://t.co/6hYeMFzZ8J,,1130123005106036737,1,2,1,tech
34,2008-09-30 22:01:21.331699712,China postpones all domestic football matches for coronavirus control https://t.co/GKoLv5vDfr https://t.co/901gspLOtM,,1222812081331699712,1,2,1,covid
35,2008-10-02 17:05:01.071089664,Cruise Ships Cancel Itineraries and U.S. Plans Evacuations of Citizens In China As Coronavirus Continues to Spread https://t.co/GQY8b9klap https://t.co/jaMdqoCbVU,,1222967101071089664,1,2,1,covid
36,2008-09-30 05:59:08.310188033,"As Coronavirus Explodes in China, Countries Struggle to Control Its Spread by DENISE GRADY https://t.co/IjTjuatnfT https://t.co/Sww5LANRaP",,1222754348310188033,1,2,1,covid
37,2008-10-02 15:36:04.301705216,Coronavirus latest: CDC confirms first US person-to-person transmission https://t.co/crWAQJAhBy https://t.co/yPZDQjex5Z,"FINANCIAL TIMES
FINANCIAL TIN
uS takes tough line
with UK during
post-Brexit trade
talks
Hut rgnpeal
gtherge G
",1222961764301705216,1,2,1,covid
38,2008-09-27 21:17:55.564736513,American family stranded in Wuhan after they were unable to board government-charted plane https://t.co/QEHJbvUqxw https://t.co/KN4kO9Vvan,,1222550275564736513,1,2,1,covid
39,2002-10-07 21:26:52.957274112,Climate change brought down another government in Australia. Here’s what happened. https://t.co/7EIMxLEH4I - WaPo https://t.co/kj1iafuRo0,,1034026012957274112,1,2,2,climate
40,2009-03-13 09:07:56.242571265,"Microsoft's threat protection intelligence team has warned of a ""significant and growing"" cybersecurity threat that can deliver a devastating payload. The FBI has warned about how high impact a threat ... https://t.co/s9f3tqAYaY via @InfoSecHotSpot https://t.co/MWA8OedCBd",,1236935276242571265,1,2,1,tech
41,2008-09-26 14:33:57.010059264,Australian Scientists ‘first To Grow’ New Coronavirus Outside China https://t.co/Q1yi2m5JTR https://t.co/5Z89LHangc,,1222439637010059264,1,2,2,covid
42,2009-06-16 21:31:36.539262977,The Blockchain Digital Cards in 2019 Flawless Football will be a bonus according to the website. https://t.co/P2xCqAiNce,"By just about any measure, Panini America's
inaugural launch of the Panini Blockchain
initiative was wildly successful. Over the course of 10
weeks, the 100 cards in the initial wave sold for an
average of almost $4,500 apiece – including two
cards that sold for more than $60,000 each. In
addition to including Blockchain digital cards in that
initial launch, each card also was accompanied by a
physical National Treasures Blockchain card, too.
But for the highly anticipated next wave, Panini
America officials are offering a ""more traditional""
Blockchain experience - and they're using the
vaunted 2019 Flawless Football release as the
delivery mechanism. In every briefcase of 2019
Flawless Football, releasing next Wednesday, Panini
America officials are including one Flawless
Blockchain bonus card in addition to the regular
content found in each box. By scanning the QR code
",1245187896539262977,1,1,2,tech
43,2002-10-16 23:03:29.963216896,"UKIP MEP denies human role in #climatechange: “It is fitting that this laughable document misuses palaeoclimate information in its case against human-induced climate change – the hackneyed, pseudo-scientific arguments here would make the dinosaurs blush.”https://t.co/FalhJf9wxc https://t.co/e7WGYUHoDy","UK
The
Guardian
",1034809409963216896,1,2,2,climate
44,2008-09-28 17:02:38.749835264,"Coronavirus Live Updates: WHO ‘Deeply Regrets’ Report Error, Director Says https://t.co/f6lDpGk5OZ https://t.co/K0ZGkw1Jtn",,1222621358749835264,1,2,1,covid
45,2008-09-28 18:56:26.493767680,There are no confirmed coronavirus cases in NJ and none under investigation.  @GovMurphy says state health officials have been in touch with hospitals to prepare for any eventuality.  The state has a coronavirus hotline at 800-222-1222 if you have questions.  @wcbs880 https://t.co/M4o9DtDfXK,,1222628186493767680,1,2,1,covid
46,2002-10-18 11:00:58.893451264,Spain's pork consumption is raising serious #environmental concerns as pigs outnumber people by 3.5 million. Such emission levels can lead to #climatechange. https://t.co/Cx1WIkbvNR https://t.co/28ZocyDXxG,,1034938858893451264,1,1,1,climate
47,2008-10-02 11:25:11.750037505,"Coronavirus: Ethiopian to continue flights to China, Nigeria issues travel advisory https://t.co/wBOrK4l61V https://t.co/t199bdOINT",,1222946711750037505,1,2,2,covid
48,2008-09-26 02:30:42.585628673,"RT @daily_trust: Coronavirus: Death toll climbs to 106 as infections reach 4,5000 https://t.co/5ZWz7OhmIc https://t.co/MHYcOgUOQV",,1222396242585628673,1,2,1,covid
49,2006-08-12 12:08:54.449446917,IRS goes after cryptocurrency owners for unpaid taxes https://t.co/JQ0W2eTiLB https://t.co/JwLQXF5CaB,"bmal Revenue Service
omplete Fo
Basury
n withhold the corec
pay. Consider comple
and when your perso
W-
ip: If you owe $50,000 or le
or your taxes. Go to www.irs.
equired to file Form 9465.
Part I
s request is for Form(s) (for example, Form 10
er tax year(s) or period(s) involved (for example,
la Your first name and initial
Joint F
situation
Exemptio
1040EZ
Your first name and initial
es.
compiete ol
form to valid
February 15,
and Estimate .
n withholding. If you
hes 1, 2, 3, 4, and 7 ar
Your exemption for
B. See Pub. 505, Tax W
Form
| a506-Tא
Note: If anoth erson can claim you as
on his or her eturn, you can't claim ex
from withhold r
and includes e than $350 of uneamed i
(July 2017)
Department of the Treasury
Internal Revenue Service
arr
Tip. Use Form 4506-T to order
our automated s ""-help service
of your returm,
If a joint returm, spouse's first name and initia
example, in
Except An emplove
exempti
a dep
tur
t vour total income excee
py
t and dividends).
-4506, Rec
If a joint return, spouse's first name and in
Home address (number and street). If you
om wit
town or post office, state, and ZIP co
me
Current address (number and street). If you
City, town or post office, state, and ZIP codi
SS-4
Form
| 1040
Department of the Treasury-Internal Rovenu
U.S. Individual Income
(Rev. December 2017)
Foreign country name
Department of the Treasury
Internal Revenue Service
Appli
(For
For the year Jan. 1-Dec. 31, 2017, or other tax year beginning
Your first name and initial
If this address is n
Name of your
gr
Legal ne
If a joint return, spouse's first name and initial
Taxpayer Identification Number
See separate instructions.
Home address (number and street). If you have a P
Applicat
City, town or post office, state, and ZIP
017: Employer's QUAR
Application for IRS Individual
Department of the Treasury - Intr
n status or your right to work in the United States
credit.
Foreign count-
the box you check. Caution: If you ch
pne of the exceptions (see instr
amber (EIN)
For use by individuals who are not U.S. citizens or permanent residents.
Filing
W-7
ion number (ITIN) is for federal tax purposes only.
t of the Treasury
e Service
name)
Form
September 2016)
ligible to get, a U.S. social security number (SSN).
I taxpayer
",1155384534449446917,1,2,1,tech
50,2006-08-23 18:49:40.240756737,India’s Apex Tech Body Lambasts Govt’s Proposed Bitcoin Ban https://t.co/tCguREZuB6 https://t.co/VMkhluZuUO,"BITCOIN
INSIDER
Updated news about bitcoin and all cryptocurrencies
www.BitcoinInsider.org
",1156358980240756737,1,2,1,tech
51,2008-09-30 09:09:29.399898112,"Following the detection of coronavirus in the city of Wuhan, writes @NickKristof, Chinese authorities acted decisively — not against the virus but against whistle-blowers who were trying to call attention to the public health threat https://t.co/WRHw9iSs36 https://t.co/Lshbzp8qWI","“A doctor who told a WeChat group about the
virus was disciplined by the Communist Party
and forced to admit wrongdoing.""
NICHOLAS KRISTOF
",1222765769399898112,1,1,2,covid
52,2008-10-01 02:35:16.103741440,Tibet reports first confirmed case of novel coronavirus pneumonia https://t.co/0QasueNzyG https://t.co/Pv9VW0EElT,,1222828516103741440,1,2,1,covid
53,2009-01-16 07:29:03.211425792,Bank of England Official: Central Banks May Lose Payments Race to Tech Companies #bitcoin https://t.co/qzYY0Nkscj https://t.co/mgbO0WIzVo,,1232090943211425792,1,2,1,tech
54,2002-10-17 19:39:05.368588289,"Scientists to U.N.: To stop climate change, modern capitalism must die: https://t.co/ACRGfV7HuP https://t.co/dqqO3lWA57",,1034883545368588289,1,2,1,climate
55,2008-09-29 20:11:07.120758786,"Race Relations Commissioner says bar's coronavirus-themed promotion not racist, but deplorable https://t.co/dGvKJhmbCS https://t.co/gGTRiZjqmX",,1222719067120758786,1,2,2,covid
56,2002-10-11 23:55:55.364663304,RT @TheNewDailyAu: Climate change helped wipe out Neanderthals: https://t.co/0xNVtjgK7v https://t.co/AWWv9JSMg4,,1034380555364663304,1,1,1,climate
57,2002-10-19 04:49:51.445590016,"With good fisheries management in place, a rise in fish population is still possible despite climate change threats. 🐠🐟🐡 https://t.co/t0KtaFvuFf https://t.co/P1DukPUY40",,1035002991445590016,1,1,1,climate
58,2008-09-30 19:20:15.549919232,Philippines confirms first case of new coronavirus: health minister https://t.co/ggCmTJumrJ https://t.co/QyAWxTyl8u,,1222802415549919232,1,2,1,covid
59,2008-09-28 18:41:35.791321088,"Stocks recover for second day as earnings overshadow coronavirus worries

📰 » https://t.co/7tJAoavrsA https://t.co/RaK97drR7h",,1222627295791321088,1,2,2,covid
60,2008-09-30 22:52:12.062896129,"stay safe ph armys :(((
#coronavirus https://t.co/eRGZrG3bgx https://t.co/WebcIJoX5D","SYMPTOMS
Runny nose
• Headache
• Cough
• Sore throat
• Fever
Feeling of being unwell
For those with a weakened immune system,
the elderly and the very young, there's a
chance the virus could cause a lower, and
much more serious, respiratory tract illness like
a pneumonia or bronchitis.
",1222815132062896129,1,2,2,covid
61,2008-10-12 01:09:57.754396672,Nokia Tests Disaster Recovery Drone Network in Japan: A Japanese city devastated by a tsunami nine years ago is teaming up with Nokia to save lives with a unique drone network. Sendai City tasked the telecommunications giant with developing a plan to… https://t.co/ApZ1S2Yqgu https://t.co/mgl7HRKNlr,,1223773797754396672,1,2,2,tech
62,2008-09-27 08:17:20.213053440,Scientists Have Already Developed a Coronavirus Vaccine https://t.co/Cvzh5Ik1rg https://t.co/ro5oW4RTAX,,1222503440213053440,1,2,1,covid
63,2008-09-29 10:57:19.131664387,"On Jan 29th, Zeng Guang, Chief Epidemiologist of China CDC said the 8 Wuhan citizens who said ""SARS"" was approaching again at the very beginning R ""respectable...They have some insights. As a public health expert, I hope to talk to them, to learn sth from them."" #coronaravirus https://t.co/bJe5zmCxk6","@中国日报V
【#专家说武汉被约谈的8人是可敬的#】 29日晚,中国疾控中心流行病学首席科学家曾光接受
鲁健专访。对于疫情初期8名武汉市民称“出现SARS被约谈,曾光表示:“这8个人是可敬的,
他们是忧国忧民,,有一定见解的。作为公共卫生专家,希望同他们对话,希望从他们身上学点
东西。”CCCTV4的微博视频
展开全文、
公
CCTV 4
高清
中文国际
今日
)流行病学科学家曾光谈疫情防控
",1222685839131664387,1,2,2,covid
64,2008-09-30 19:00:09.762861057,"RT @malaysiakini: Health minister: MAS, AirAsia part of Wuhan evacuation plan https://t.co/UQRxVUMf4Q https://t.co/UaddEu1wiw","w
NOVEL CORONAVIRUS
(2019 - nCoV)
NOVEL CORONAVIRI
(2019 - nCoV)
CARA JANGKITAN
CARA JANGKITAN
cara jangkitan 2019-nCoV masih tidak
an jelas. Kes yang dikesan didapati
jala jangkitan saluran pernafasan seperti
k mahupun kesukaran untuk bernafas.
ngga kini, cara jangkitan 2019-nCoV masih
ketahui dengan jelas, Kes yang dikesan
mpunyai gejala jangkitan sa
uk mahupun k
emungkinan berlakunya penular
kepada individu yang lair
smission khususr
lankan oleh
dan pelbag
us tersebut
O MOAN
DZULKEFLY
DHEN
tv ne
PENCE
ngan sabun t
ngan (hand san
Azneal Ishak|malaysiakini.com
",1222801209762861057,1,2,2,covid
65,2002-10-10 01:56:46.429052929,"Visiting Katie Hill field office.
Katie Hill is a 2018 Democratic candidate seeking election to the U.S. House to represent the 25th Congressional District of California. She is a real climate change champion.@KatieHill4CA https://t.co/3zpZyuQHmZ",,1034215006429052929,1,1,2,climate
66,2008-09-28 05:59:11.407468545,Coronavirus: Nigerian Govt Shuts Down Supermarket In Abuja https://t.co/raz6rRksuT https://t.co/OiHbsVv59v,,1222581551407468545,1,2,2,covid
67,2008-09-26 14:55:52.712908800,"RT @ChuBailiang: Bowing to public demand in Wuhan, some cigarette and liquor stores stay open. https://t.co/xFXtjkoIOv",,1222440952712908800,1,2,2,covid
68,2008-09-27 13:59:06.802860032,"Four Pakistani students, who are living in China’s Wuhan, have been diagnosed with coronavirus.The special sssistant to the Prime Minister on health services Dr. Zafar Mirza said that there is no report of any confirmed coronavirus case from any part of Pakistan.
#coronaravirus https://t.co/PGSOfhsKnW",,1222523946802860032,1,2,2,covid
69,2008-10-01 10:44:42.796011521,"https://t.co/AiHT2rI3G8
Coronavirus: Quarantine Agency Intensifies Screenings at Nigerian Airports https://t.co/BY88VNuOog",,1222857882796011521,1,2,2,covid
70,2002-10-01 22:26:33.229631488,"The Environmental Protection Agency revealed Tuesday a sorry new climate-change plan, seemingly designed to weaken as much as legally possible the federal government’s response to the greatest long-term threat the world faces. https://t.co/cphrGFobXP https://t.co/8DeKoewKMS",,1033511193229631488,1,2,1,climate
71,2002-10-20 21:00:29.066420224,Tech: Scientists calculated a 'point of no return' for dealing with climate change — and time is running out https://t.co/ITtAvcZy67 https://t.co/W7rAapUYRf,,1035147629066420224,1,2,1,climate
72,2008-09-26 09:08:41.286668291,"so, 4 hours ago that read 5578... #coronavirus #pandemic https://t.co/KlNj8Fa8RA","W Wuhan Coronavirus (2019-nCoV) Global Cases (by Johns Hopkins CSSE) As of Jan 28, 2020 11 pm EST
Total Confirmed
Qig har
Heg D E 2
Daqing
Shuangyashan
6,057
MONGOLIA
Harbin
Jixi
Urumqi
Jilin
Confirmed Cases by
Vladivostok
Country/Region
Mainland China: 5,970
Sheny ang
Anshan
Thailand: 14
Baotou
Zhangiakou
Dat ong
Beijing
Tangshan
Dandong RTH KOREA
Hong Kong: 8
Korea
Taiwan: 8
Baoding
Bay Pyongyang
Japan: 7
Taiyuaazhuang
Shijiazhuang
Yantai.
Seoul
Incheon
Маcau: 7
SO UTH KOREA
Han dan
Jinan Weifang
Daejeon
Malaysia : 7
Lanzhou
Qingdao
Singapore : 7
Ulsan
Gwangu Busan
Yellow Sea
Zhengzhou
Ok ayami
Australia: 5
Hiroshima
Fukuoka
Zhumadi an
Total confirmed cases
Narjih zhou
Hefe
Taizhou
Xiangfan
Shanghai
Hàngzhou
Ningbo
7k
Chengdan ch ong
Chongging
Yichang
6k
5k
PAL
Kathmandu
Changsha
Thimphu
BHUT AN
4k
Lijiang
Guiyang
Guwahati
Fuzhou
Naha
3k
Patna
Kunming
Quanzhou
Taipei
2k
BANGLADESH
Dhaka
TAIWAN
MYANMAR
Shantou
Ranchi
Guangzhou
Shendien
Hong Kong
1k
(BURMA)
Nanning
Kaohsiung
Kolkata
Chitt agong
Mandalay
Jan 20
Jan 27
Hanoi
Haiphong
Zhanji ang
Bhubaneswar
Luzon
+
Mainland China
Nay Pyi Taw
Gulf of
Strait
Tonkin
LAOS
Other Locations
Vientiane
Esri, HERE | Esri, HERE
",1222420121286668291,1,2,2,covid
73,2008-06-30 11:38:37.073244161,"Bitcoin Price Rockets to $8,450 as Iran Attacks U.S. Bases in Iraq

Bitcoin price galloped past the $8.3K resistance and above the long term descending channel in a move many say is fueled by escalating tensions between the U.S. and Iran.

On Tuesday Bit… https://t.co/BNXjszqat0 https://t.co/lulOjIeo4m",,1214825917073244161,1,2,1,tech
74,2002-10-20 01:30:24.927703040,"All arrangements have been finalized to hold plantation drive 'Plant for Pakistan Day' on Sunday, during which 1.5 million saplings will be planted all over the country. 
~Advisor to the Prime Minister on Climate Change Malik Amin Aslam https://t.co/cZU8F81Etv","CCINT
",1035077424927703040,1,1,2,climate
75,2002-10-04 02:01:07.220107264,"Why is climate change causing more and more deaths each year?
https://t.co/wwdORYyv3J
#climatechange #climateaction 
#environment 
#energy https://t.co/Lbcd8OFeXH","Global Climate Change Think & Act Tank 2017. GCCThinkActTank
Photo: Anne-Maria
Yritys Https://www.leadingwithpassion.org
""Amnesty International and Greenpeace International: Between 2030 and 2050, climate change is
expected to cause approximately 250 000 deaths per year, from malnutrition, malaria, diarrhoea and
heat stress."" (Joint Statement: Greenpeace - Amnesty International. December 8th 2015).
",1033696867220107264,1,2,2,climate
76,2008-09-29 21:20:40.411320320,"RT @ani_digital: Tibet reports first confirmed case of coronavirus

Read @ANI Story l https://t.co/t37Ge0zaod https://t.co/lilnKr9p0z",,1222723240411320320,1,2,1,covid
